lilly_id,nct_id,title,phase,lead_sponsor,start_date,doc_type,filename,status,local_path,timestamp
I4T-MC-JVDU,NCT04557384,A Study of Ramucirumab (LY3009806) Given by Injection Under the Skin in Participants With Advanced Cancer,Phase 1,Eli Lilly and Company,2021-02-23,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I4T-MC-JVDU_23FEB2021/Prot_Prot_000.pdf,2026-06-15T12:17:08.546957
I4T-MC-JVDU,NCT04557384,A Study of Ramucirumab (LY3009806) Given by Injection Under the Skin in Participants With Advanced Cancer,Phase 1,Eli Lilly and Company,2021-02-23,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I4T-MC-JVDU_23FEB2021/SAP_SAP_001.pdf,2026-06-15T12:17:10.084891
ELVCAP-002-01,NCT05980416,Study of EO-3021 in Adult Patients With Solid Tumors Likely to Express CLDN18.2,Phase 1,Elevation Oncology,2023-08-10,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/ELVCAP-002-01_10AUG2023/Prot_Prot_000.pdf,2026-06-15T12:17:11.557108
ELVCAP-002-01,NCT05980416,Study of EO-3021 in Adult Patients With Solid Tumors Likely to Express CLDN18.2,Phase 1,Elevation Oncology,2023-08-10,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/ELVCAP-002-01_10AUG2023/SAP_SAP_001.pdf,2026-06-15T12:17:12.581188
W8M-MC-GN02,NCT07030868,A Study of LY3549492 in Adults With Obesity or Overweight With Type 2 Diabetes,Phase 2,Eli Lilly and Company,2025-06-19,N/A,N/A,no_documents,,2026-06-15T12:17:12.581697
J1I-MC-GZQD,NCT07035093,A Study of Retatrutide (LY3437943) in Participants Who Have Obesity or Overweight and Chronic Low Back Pain,Phase 3,Eli Lilly and Company,2025-05-29,N/A,N/A,no_documents,,2026-06-15T12:17:12.581846
J4G-OX-JZVB,NCT06644378,A Study of [14C]-LY3866288 in Healthy Participants,Phase 1,Eli Lilly and Company,2024-10-28,N/A,N/A,no_documents,,2026-06-15T12:17:12.582010
J3R-MC-YDAE,NCT06916065,A Study of Eloralintide (LY3841136) and Eloralintide With Tirzepatide in Participants With Overweight or Obesity,Phase 1,Eli Lilly and Company,2025-04-09,N/A,N/A,no_documents,,2026-06-15T12:17:12.582100
H0P-MC-OA05,NCT05620563,A Chronic Pain Master Protocol (CPMP): A Study of LY3857210 In Participants With Osteoarthritis Pain,Phase 2,Eli Lilly and Company,2022-11-22,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/H0P-MC-OA05_22NOV2022/Prot_Prot_000.pdf,2026-06-15T12:17:14.046706
H0P-MC-OA05,NCT05620563,A Chronic Pain Master Protocol (CPMP): A Study of LY3857210 In Participants With Osteoarthritis Pain,Phase 2,Eli Lilly and Company,2022-11-22,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/H0P-MC-OA05_22NOV2022/SAP_SAP_001.pdf,2026-06-15T12:17:15.403024
J1I-MC-GZQF,NCT06982846,A Study to Investigate the Response of Participants With Type 2 Diabetes Mellitus on Once-Weekly Retatrutide to Hypoglycemia,Phase 1,Eli Lilly and Company,2025-06-06,N/A,N/A,no_documents,,2026-06-15T12:17:15.403249
J2N-MC-JZ03,NCT07218341,A Study of Pirtobrutinib (LY3527727) in Participants With Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Phase 4,Eli Lilly and Company,2026-03-09,N/A,N/A,no_documents,,2026-06-15T12:17:15.403357
I1F-MC-RHDD,NCT06857942,A Study to Investigate the Effectiveness of Tirzepatide (LY3298176) Following Initiation of Ixekizumab (LY2439821) in Participants With Moderate-to-Severe Plaque PsO and Obesity or Overweight in Clinical Practice (TOGETHER AMPLIFY-PsO),Phase 4,Eli Lilly and Company,2025-03-19,N/A,N/A,no_documents,,2026-06-15T12:17:15.403450
J4N-MC-YFAA,NCT06007651,A Study of LY3885125 in Participants With Dyslipidemia or Non-Alcoholic Fatty Liver Disease (NAFLD),Phase 1,Eli Lilly and Company,2023-08-10,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J4N-MC-YFAA_10AUG2023/Prot_Prot_000.pdf,2026-06-15T12:17:16.581759
J4N-MC-YFAA,NCT06007651,A Study of LY3885125 in Participants With Dyslipidemia or Non-Alcoholic Fatty Liver Disease (NAFLD),Phase 1,Eli Lilly and Company,2023-08-10,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J4N-MC-YFAA_10AUG2023/SAP_SAP_001.pdf,2026-06-15T12:17:17.682527
J6D-MC-JSDA,NCT07046923,A Study of LY4175408 in Participants With Advanced Cancer,Phase 1,Eli Lilly and Company,2025-07-28,N/A,N/A,no_documents,,2026-06-15T12:17:17.683224
J1I-MC-GZQA,NCT06297603,"Effect of Retatrutide Compared With Placebo in Participants With Type 2 Diabetes and Moderate or Severe Renal Impairment, With Inadequate Glycemic Control on Basal Insulin, With or Without Metformin and/or SGLT2 Inhibitor (TRANSCEND-T2D-3)",Phase 3,Eli Lilly and Company,2024-03-15,N/A,N/A,no_documents,,2026-06-15T12:17:17.683606
22-MERU-117,NCT05588622,Meru Health Program for Cancer Patients With Depression and Anxiety,N/A,"Meru Health, Inc.",2022-09-06,N/A,N/A,no_documents,,2026-06-15T12:17:17.683895
I3Y-MC-B009,NCT05267327,A Prospective Post-Marketing Observational Safety Study of Verzenios® (Abemaciclib) Among Breast Cancer Patients in China Verzenios® (Abemaciclib) Among Breast,N/A (Observational),Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,2022-03,N/A,N/A,no_documents,,2026-06-15T12:17:17.684131
23-695,NCT06366347,ALPINE: Maintenance Letrozole/Abemaciclib,Phase 2,Dana-Farber Cancer Institute,2024-09-25,N/A,N/A,no_documents,,2026-06-15T12:17:17.684346
I1F-MC-RHDC,NCT06588283,Ixekizumab Concomitantly Administered With Tirzepatide in Adults With Moderate-to-Severe Plaque Psoriasis and Obesity or Overweight,Phase 3,Eli Lilly and Company,2024-09-30,N/A,N/A,no_documents,,2026-06-15T12:17:17.684571
I8H-MC-BDCV,NCT05462756,A Study of Insulin Efsitora Alfa (LY3209590) as a Weekly Basal Insulin Compared to Insulin Glargine in Adult Participants With Type 2 Diabetes on Multiple Daily Injections,Phase 3,Eli Lilly and Company,2022-08-11,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCV_11AUG2022/Prot_Prot_000.pdf,2026-06-15T12:17:18.853764
I8H-MC-BDCV,NCT05462756,A Study of Insulin Efsitora Alfa (LY3209590) as a Weekly Basal Insulin Compared to Insulin Glargine in Adult Participants With Type 2 Diabetes on Multiple Daily Injections,Phase 3,Eli Lilly and Company,2022-08-11,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCV_11AUG2022/SAP_SAP_001.pdf,2026-06-15T12:17:21.021074
H9X-MC-GBGS,NCT06739122,A Study of Dulaglutide (LY2189265) 3.0 mg and 4.5 mg in Pediatric Participants With Type 2 Diabetes Mellitus (AWARD-PEDS PLUS),Phase 3,Eli Lilly and Company,2025-01-10,N/A,N/A,no_documents,,2026-06-15T12:17:21.021301
J1I-MC-GZBL,NCT05611957,A Study of LY3437943 in Healthy Participants and Participants With Impaired Renal Function,Phase 1,Eli Lilly and Company,2022-11-16,N/A,N/A,no_documents,,2026-06-15T12:17:21.021400
J2S-MC-GZMP,NCT07219953,A Study of Brenipatide in Participants With Alcohol Use Disorder,Phase 3,Eli Lilly and Company,2025-10-16,N/A,N/A,no_documents,,2026-06-15T12:17:21.021465
J2T-MC-KGBU,NCT06338995,A Study of Lebrikizumab (LY3650150) in Participants With Chronic Rhinosinusitis and Nasal Polyps Treated With Intranasal Corticosteroids (CONTRAST-NP),Phase 3,Eli Lilly and Company,2024-04-29,N/A,N/A,no_documents,,2026-06-15T12:17:21.021545
J3N-OX-JZRA,NCT05024045,Study of Oral LOXO-338 in Patients With Advanced Blood Cancers,Phase 1,Eli Lilly and Company,2021-09-30,N/A,N/A,no_documents,,2026-06-15T12:17:21.021616
D8220R00065,NCT06839872,A Study to Investigate the Sequencing Strategy of Pirtobrutinib After Disease Progression on First-line Acalabrutinib Treatment for Adult Participants With Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma,Phase 2,AstraZeneca,2025-06-30,N/A,N/A,no_documents,,2026-06-15T12:17:21.021684
I9S-MC-BTAC,NCT04975295,A Study of LY3361237 in Participants With Psoriasis,Phase 1,Eli Lilly and Company,2021-07-27,N/A,N/A,no_documents,,2026-06-15T12:17:21.021752
J2A-MC-GZPS,NCT07202884,A Study of Orforglipron in Female Participants With Stress Urinary Incontinence Who Have Obesity or Overweight,Phase 3,Eli Lilly and Company,2025-09-30,N/A,N/A,no_documents,,2026-06-15T12:17:21.021807
J2A-MC-GZPR,NCT07223593,Efficacy and Safety of Orforglipron in Participants With Peripheral Artery Disease,Phase 3,Eli Lilly and Company,2025-10-31,N/A,N/A,no_documents,,2026-06-15T12:17:21.021879
H0P-MC-BP03,NCT04874636,Chronic Pain Master Protocol (CPMP): A Study of LY3556050 in Participants With Chronic Low Back Pain,Phase 2,Eli Lilly and Company,2021-05-20,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/H0P-MC-BP03_20MAY2021/Prot_Prot_000.pdf,2026-06-15T12:17:22.515407
H0P-MC-BP03,NCT04874636,Chronic Pain Master Protocol (CPMP): A Study of LY3556050 in Participants With Chronic Low Back Pain,Phase 2,Eli Lilly and Company,2021-05-20,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/H0P-MC-BP03_20MAY2021/SAP_SAP_001.pdf,2026-06-15T12:17:23.650473
1245-0286,NCT05262764,Post Marketing Surveillance (PMS) of JARDIANCE in Chronic Heart Failure (CHF),N/A (Observational),Boehringer Ingelheim,2022-04-15,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/1245-0286_15APR2022/Prot_Prot_000.pdf,2026-06-15T12:17:24.773347
1245-0286,NCT05262764,Post Marketing Surveillance (PMS) of JARDIANCE in Chronic Heart Failure (CHF),N/A (Observational),Boehringer Ingelheim,2022-04-15,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/1245-0286_15APR2022/SAP_SAP_001.pdf,2026-06-15T12:17:25.861586
AK-OTOF-NHS-002,NCT05572073,Otoferlin Gene-mediated Hearing Loss Natural History Study,N/A (Observational),"Akouos, Inc.",2022-07-14,N/A,N/A,no_documents,,2026-06-15T12:17:25.862184
I8F-MC-GPHJ,NCT05822830,A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight With Weight Related Comorbidities,Phase 3,Eli Lilly and Company,2023-04-21,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHJ_21APR2023/Prot_Prot_000.pdf,2026-06-15T12:17:27.152072
I8F-MC-GPHJ,NCT05822830,A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight With Weight Related Comorbidities,Phase 3,Eli Lilly and Company,2023-04-21,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHJ_21APR2023/SAP_SAP_001.pdf,2026-06-15T12:17:28.461228
J2S-MC-GZMK,NCT07410507,A Study of Brenipatide in Adult Participants With Schizophrenia,Phase 2,Eli Lilly and Company,2026-02-10,N/A,N/A,no_documents,,2026-06-15T12:17:28.461455
J2A-MC-GZGU,NCT06045221,A Study of Orforglipron (LY3502970) Compared With Semaglutide in Participants With Type 2 Diabetes Inadequately Controlled With Metformin,Phase 3,Eli Lilly and Company,2023-09-22,N/A,N/A,no_documents,,2026-06-15T12:17:28.461594
I8F-MC-GPIJ,NCT05556512,A Study of Tirzepatide (LY3298176) on the Reduction on Morbidity and Mortality in Adults With Obesity,Phase 3,Eli Lilly and Company,2022-10-11,N/A,N/A,no_documents,,2026-06-15T12:17:28.461713
I6T-MC-AMCA,NCT07612267,A Study to Measure Mirikizumab Levels in Breast Milk of Lactating Participants Receiving Mirikizumab Therapeutically for an Approved Indication,Phase 4,Eli Lilly and Company,2026-06,N/A,N/A,no_documents,,2026-06-15T12:17:28.461801
J5K-MC-OQAA,NCT06657768,A Study of LY4006895 in Healthy Participants With Early Symptomatic Alzheimer's Disease (AD),Phase 1,Eli Lilly and Company,2024-10-29,N/A,N/A,no_documents,,2026-06-15T12:17:28.461895
J2J-OX-JZLC,NCT04975308,"A Study of Imlunestrant, Investigator's Choice of Endocrine Therapy, and Imlunestrant Plus Abemaciclib in Participants With ER+, HER2- Advanced Breast Cancer",Phase 3,Eli Lilly and Company,2021-10-04,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2J-OX-JZLC_04OCT2021/Prot_Prot_000.pdf,2026-06-15T12:17:29.864630
J2J-OX-JZLC,NCT04975308,"A Study of Imlunestrant, Investigator's Choice of Endocrine Therapy, and Imlunestrant Plus Abemaciclib in Participants With ER+, HER2- Advanced Breast Cancer",Phase 3,Eli Lilly and Company,2021-10-04,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2J-OX-JZLC_04OCT2021/SAP_SAP_001.pdf,2026-06-15T12:17:30.885287
H8H-MC-LAIA,NCT04881747,A Study to Compare Two Different Formulations of Lasmiditan in Healthy Participants,Phase 1,Eli Lilly and Company,2021-05-14,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/H8H-MC-LAIA_14MAY2021/Prot_Prot_000.pdf,2026-06-15T12:17:32.325591
H8H-MC-LAIA,NCT04881747,A Study to Compare Two Different Formulations of Lasmiditan in Healthy Participants,Phase 1,Eli Lilly and Company,2021-05-14,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/H8H-MC-LAIA_14MAY2021/SAP_SAP_001.pdf,2026-06-15T12:17:33.753194
H9X-MC-GBGT,NCT07313813,A Study to Evaluate the Effect of Fasting Duration and Dulaglutide (LY2189265) Withholding on Gastric Retention in Participants With Type 2 Diabetes Mellitus,Phase 1,Eli Lilly and Company,2025-12-29,N/A,N/A,no_documents,,2026-06-15T12:17:33.753582
